year,state_code,state_name,dist_code,district_name,pc11_state_name,pc11_state_id,pc11_district_name,pc11_district_id
2010,9,Rajasthan,6,Bikaner,rajasthan,8,bikaner,101
2010,9,Rajasthan,10,Bundi,rajasthan,8,bundi,121
2010,9,Rajasthan,30,Chittorgarh,rajasthan,8,chittaurgarh,126
2010,9,Rajasthan,33,Churu,rajasthan,8,churu,102
2010,9,Rajasthan,3,Dausa,rajasthan,8,dausa,109
2010,9,Rajasthan,34,Dholpur,rajasthan,8,dhaulpur,106
2010,9,Rajasthan,24,Dungarpur,rajasthan,8,dungarpur,124
2010,9,Rajasthan,7,Ganganagar,rajasthan,8,ganganagar,99
2010,9,Rajasthan,11,Hanumangarh,rajasthan,8,hanumangarh,100
2010,9,Rajasthan,32,Jaiselmer,rajasthan,8,jaisalmer,114
2010,9,Rajasthan,21,Jalore,rajasthan,8,jalor,116
2010,9,Rajasthan,22,Jhalawar,rajasthan,8,jhalawar,129
2010,9,Rajasthan,18,Jhunjhunu,rajasthan,8,jhunjhunun,103
2010,9,Rajasthan,29,Karauli,rajasthan,8,karauli,107
2010,9,Rajasthan,20,Kota,rajasthan,8,kota,127
2010,9,Rajasthan,19,Pali,rajasthan,8,pali,118
2010,9,Rajasthan,23,Pratapgarh,rajasthan,8,pratapgarh,131
2010,9,Rajasthan,1,Rajsamand,rajasthan,8,rajsamand,123
2010,9,Rajasthan,36,Sawai Madhopur,rajasthan,8,sawai madhopur,108
2010,9,Rajasthan,35,Sikar,rajasthan,8,sikar,111
2010,9,Rajasthan,26,Sirohi,rajasthan,8,sirohi,117
2010,9,Rajasthan,5,Tonk,rajasthan,8,tonk,120
2010,9,Rajasthan,9,Udaipur,rajasthan,8,udaipur,130
2010,10,Tamil Nadu,30,Ariyalur,tamil nadu,33,ariyalur,616
2010,10,Tamil Nadu,13,Chennai,tamil nadu,33,chennai,603
2010,10,Tamil Nadu,18,Coimbatore,tamil nadu,33,coimbatore,632
2010,10,Tamil Nadu,20,Cuddalore,tamil nadu,33,cuddalore,617
2010,10,Tamil Nadu,1,Dharmapuri,tamil nadu,33,dharmapuri,630
2010,10,Tamil Nadu,27,Dindigul,tamil nadu,33,dindigul,612
2010,10,Tamil Nadu,24,Erode,tamil nadu,33,erode,610
2010,10,Tamil Nadu,31,Kancheepuram,tamil nadu,33,kancheepuram,604
2010,10,Tamil Nadu,7,Kanniyakumari,tamil nadu,33,kanniyakumari,629
2010,10,Tamil Nadu,19,Karur,tamil nadu,33,karur,613
2010,10,Tamil Nadu,26,Krishnagiri,tamil nadu,33,krishnagiri,631
2010,10,Tamil Nadu,15,Madurai,tamil nadu,33,madurai,623
2010,10,Tamil Nadu,6,Nagapattinam,tamil nadu,33,nagapattinam,618
2010,10,Tamil Nadu,5,Namakkal,tamil nadu,33,namakkal,609
2010,10,Tamil Nadu,23,Perambalur,tamil nadu,33,perambalur,615
2010,10,Tamil Nadu,2,Pudukkottai,tamil nadu,33,pudukkottai,621
2010,10,Tamil Nadu,21,Ramanathapuram,tamil nadu,33,ramanathapuram,626
2010,10,Tamil Nadu,12,Salem,tamil nadu,33,salem,608
2010,10,Tamil Nadu,29,Sivagangai,tamil nadu,33,sivaganga,622
2010,10,Tamil Nadu,17,Thanjavur,tamil nadu,33,thanjavur,620
2010,10,Tamil Nadu,16,The Nilgiris,tamil nadu,33,the nilgiris,611
2010,10,Tamil Nadu,4,Theni,tamil nadu,33,theni,624
2010,10,Tamil Nadu,32,Tiruvallur,tamil nadu,33,thiruvallur,602
2010,10,Tamil Nadu,25,Tiruvarur,tamil nadu,33,thiruvarur,619
2010,10,Tamil Nadu,9,Thoothukudi,tamil nadu,33,thoothukkudi,627
2010,10,Tamil Nadu,8,Tiruchirappalli,tamil nadu,33,tiruchirappalli,614
2010,10,Tamil Nadu,3,Tirunelveli,tamil nadu,33,tirunelveli,628
2010,10,Tamil Nadu,33,Tiruppur,tamil nadu,33,tiruppur,633
2010,10,Tamil Nadu,22,Tiruvannamalai,tamil nadu,33,tiruvannamalai,606
2010,10,Tamil Nadu,11,Vellore,tamil nadu,33,vellore,605
2010,10,Tamil Nadu,10,Viluppuram,tamil nadu,33,viluppuram,607
2010,10,Tamil Nadu,14,Virudhunagar,tamil nadu,33,virudhunagar,625
2010,20,Tripura,2,North Tripura,tripura,16,north tripura,292
2010,20,Tripura,3,SouthTripura,tripura,16,south tripura,290
2010,20,Tripura,1,West Tripura,tripura,16,west tripura,289
2010,13,Uttar Pradesh,30,Agra,uttar pradesh,9,agra,146
2010,13,Uttar Pradesh,43,Aligarh,uttar pradesh,9,aligarh,143
2010,13,Uttar Pradesh,1,Allahabad,uttar pradesh,9,allahabad,175
2010,13,Uttar Pradesh,15,Ambedkar Nagar,uttar pradesh,9,ambedkar nagar,178
2010,13,Uttar Pradesh,17,Auraiya,uttar pradesh,9,auraiya,162
2010,13,Uttar Pradesh,44,Azamgarh,uttar pradesh,9,azamgarh,191
2010,13,Uttar Pradesh,45,Baghpat,uttar pradesh,9,baghpat,139
2010,13,Uttar Pradesh,7,Bahraich,uttar pradesh,9,bahraich,180
2010,13,Uttar Pradesh,21,Ballia,uttar pradesh,9,ballia,193
2010,13,Uttar Pradesh,67,Balrampur,uttar pradesh,9,balrampur,182
2010,13,Uttar Pradesh,39,Banda,uttar pradesh,9,banda,170
2010,13,Uttar Pradesh,36,Barabanki,uttar pradesh,9,bara banki,176
2010,13,Uttar Pradesh,2,Bareilly,uttar pradesh,9,bareilly,150
2010,13,Uttar Pradesh,46,Basti,uttar pradesh,9,basti,185
2010,13,Uttar Pradesh,47,Bijnor,uttar pradesh,9,bijnor,134
2010,13,Uttar Pradesh,18,Budaun,uttar pradesh,9,budaun,149
2010,13,Uttar Pradesh,48,Bulandshahr,uttar pradesh,9,bulandshahr,142
2010,13,Uttar Pradesh,75,Chandauli,uttar pradesh,9,chandauli,196
2010,13,Uttar Pradesh,5,Chitrakoot,uttar pradesh,9,chitrakoot,171
2010,13,Uttar Pradesh,41,Deoria,uttar pradesh,9,deoria,190
2010,13,Uttar Pradesh,25,Etah,uttar pradesh,9,etah,201
2010,13,Uttar Pradesh,33,Etawah,uttar pradesh,9,etawah,161
2010,13,Uttar Pradesh,49,Faizabad,uttar pradesh,9,faizabad,177
2010,13,Uttar Pradesh,63,Farrukhabad,uttar pradesh,9,farrukhabad,159
2010,13,Uttar Pradesh,9,Fatehpur,uttar pradesh,9,fatehpur,172
2010,13,Uttar Pradesh,29,Firozabad,uttar pradesh,9,firozabad,147
2010,13,Uttar Pradesh,20,Gautam Buddha Nagar,uttar pradesh,9,gautam buddha nagar,141
2010,13,Uttar Pradesh,8,Ghaziabad,uttar pradesh,9,ghaziabad,140
2010,13,Uttar Pradesh,28,Ghazipur,uttar pradesh,9,ghazipur,195
2010,13,Uttar Pradesh,50,Gonda,uttar pradesh,9,gonda,183
2010,13,Uttar Pradesh,3,Gorakhpur,uttar pradesh,9,gorakhpur,188
2010,13,Uttar Pradesh,64,Hamirpur,uttar pradesh,9,hamirpur,168
2010,13,Uttar Pradesh,4,Hardoi,uttar pradesh,9,hardoi,155
2010,13,Uttar Pradesh,70,Jalaun,uttar pradesh,9,jalaun,165
2010,13,Uttar Pradesh,12,Jaunpur,uttar pradesh,9,jaunpur,194
2010,13,Uttar Pradesh,66,Jhansi,uttar pradesh,9,jhansi,166
2010,13,Uttar Pradesh,35,Jyotiba Phule Nagar,uttar pradesh,9,jyotiba phule nagar,137
2010,13,Uttar Pradesh,69,Kannauj,uttar pradesh,9,kannauj,160
2010,13,Uttar Pradesh,51,Kanpur Dehat,uttar pradesh,9,kanpur dehat,163
2010,13,Uttar Pradesh,19,Kanpur Nagar,uttar pradesh,9,kanpur nagar,164
2010,13,Uttar Pradesh,40,Kanshi Ram Nagar,uttar pradesh,9,kanshiram nagar,202
2010,13,Uttar Pradesh,37,Kaushambi,uttar pradesh,9,kaushambi,174
2010,13,Uttar Pradesh,34,Kushinagar,uttar pradesh,9,kushinagar,189
2010,13,Uttar Pradesh,23,Lalitpur,uttar pradesh,9,lalitpur,167
2010,13,Uttar Pradesh,24,Lucknow,uttar pradesh,9,lucknow,157
2010,13,Uttar Pradesh,38,Mahoba,uttar pradesh,9,mahoba,169
2010,13,Uttar Pradesh,52,Maharajganj,uttar pradesh,9,mahrajganj,187
2010,13,Uttar Pradesh,14,Mainpuri,uttar pradesh,9,mainpuri,148
2010,13,Uttar Pradesh,53,Mathura,uttar pradesh,9,mathura,145
2010,13,Uttar Pradesh,42,Mau,uttar pradesh,9,mau,192
2010,13,Uttar Pradesh,6,Meerut,uttar pradesh,9,meerut,138
2010,13,Uttar Pradesh,68,Mirzapur,uttar pradesh,9,mirzapur,199
2010,13,Uttar Pradesh,54,Moradabad,uttar pradesh,9,moradabad,135
2010,13,Uttar Pradesh,26,Muzaffarnagar,uttar pradesh,9,muzaffarnagar,133
2010,13,Uttar Pradesh,13,Pilibhit,uttar pradesh,9,pilibhit,151
2010,13,Uttar Pradesh,31,Pratapgarh,uttar pradesh,9,pratapgarh,173
2010,13,Uttar Pradesh,55,Raebareli,uttar pradesh,9,rae bareli,158
2010,13,Uttar Pradesh,56,Rampur,uttar pradesh,9,rampur,136
2010,13,Uttar Pradesh,57,Saharanpur,uttar pradesh,9,saharanpur,132
2010,13,Uttar Pradesh,71,Santkabir Nagar,uttar pradesh,9,sant kabir nagar,186
2010,13,Uttar Pradesh,58,Shahjahanpur,uttar pradesh,9,shahjahanpur,152
2010,13,Uttar Pradesh,11,Shravasti,uttar pradesh,9,shrawasti,181
2010,13,Uttar Pradesh,59,Siddharthnagar,uttar pradesh,9,siddharthnagar,184
2010,13,Uttar Pradesh,16,Sitapur,uttar pradesh,9,sitapur,154
2010,13,Uttar Pradesh,60,Sonbhadra,uttar pradesh,9,sonbhadra,200
2010,13,Uttar Pradesh,61,Sultanpur,uttar pradesh,9,sultanpur,179
2010,13,Uttar Pradesh,62,Unnao,uttar pradesh,9,unnao,156
2010,13,Uttar Pradesh,27,Varanasi,uttar pradesh,9,varanasi,197
2010,15,Uttarakhand,7,Almora,uttarakhand,5,almora,64
2010,15,Uttarakhand,14,Bageshwar,uttarakhand,5,bageshwar,63
2010,15,Uttarakhand,8,Chamoli,uttarakhand,5,chamoli,57
2010,15,Uttarakhand,13,Champawat,uttarakhand,5,champawat,65
2010,15,Uttarakhand,5,Dehradun,uttarakhand,5,dehradun,60
2010,15,Uttarakhand,9,Haridwar,uttarakhand,5,hardwar,68
2010,15,Uttarakhand,1,Nainital,uttarakhand,5,nainital,66
2010,15,Uttarakhand,15,Pithoragarh,uttarakhand,5,pithoragarh,62
2011,15,Uttarakhand,16,Rudraprayag,uttarakhand,5,rudraprayag,58
2010,15,Uttarakhand,3,Tehri Garhwal,uttarakhand,5,tehri garhwal,59
2010,15,Uttarakhand,4,Udham Singh Nagar,uttarakhand,5,udham singh nagar,67
2010,15,Uttarakhand,6,Uttarkashi,uttarakhand,5,uttarkashi,56
2010,16,West Bengal,19,Bankura,west bengal,19,bankura,339
2010,16,West Bengal,8,Birbhum,west bengal,19,birbhum,334
2010,16,West Bengal,17,Darjeeling,west bengal,19,darjiling,327
2010,16,West Bengal,11,Howrah,west bengal,19,haora,341
2010,16,West Bengal,2,Hooghly,west bengal,19,hugli,338
2010,16,West Bengal,4,Jalpaiguri,west bengal,19,jalpaiguri,328
2010,16,West Bengal,1,Malda,west bengal,19,maldah,332
2010,16,West Bengal,12,Murshidabad,west bengal,19,murshidabad,333
2010,16,West Bengal,22,Nadia,west bengal,19,nadia,336
2010,16,West Bengal,14,North  Twenty Four Parganas,west bengal,19,north twenty four parganas,337
2010,16,West Bengal,7,Paschim Medinpur,west bengal,19,paschim medinipur,344
2010,16,West Bengal,9,Purba Medinipur,west bengal,19,purba medinipur,345
2010,16,West Bengal,10,Purulia,west bengal,19,puruliya,340
2010,16,West Bengal,20,South Twenty Four Parganas,west bengal,19,south twenty four parganas,343
